trial_id,model,seed,n_circles,n_cued,fps,speed_px_s,cued_letters,predicted_letters,exact_match,correct_count,precision,recall,error
6a0a9ae6,qwen/qwen3.5-flash-02-23,6,6,1,4,122.5,C,B,False,True,0.0,0.0,
db1863b9,qwen/qwen3.5-flash-02-23,1,6,1,4,140.0,C,F,False,True,0.0,0.0,
53e7e2bf,qwen/qwen3.5-flash-02-23,8,6,1,4,122.5,B,D,False,True,0.0,0.0,
728f3af1,qwen/qwen3.5-flash-02-23,5,6,1,4,140.0,A,A,True,True,1.0,1.0,
e8e87e42,qwen/qwen3.5-flash-02-23,2,6,1,4,140.0,E,A,False,True,0.0,0.0,
2bbdce02,qwen/qwen3.5-flash-02-23,4,6,1,4,140.0,E,C,False,True,0.0,0.0,
30d67bd5,qwen/qwen3.5-flash-02-23,7,6,1,4,140.0,E,B,False,True,0.0,0.0,
685cb2a6,qwen/qwen3.5-flash-02-23,6,6,1,4,140.0,C,E,False,True,0.0,0.0,
eee6633a,qwen/qwen3.5-flash-02-23,8,6,1,4,140.0,B,C,False,True,0.0,0.0,
8d16af2b,qwen/qwen3.5-flash-02-23,3,6,1,4,140.0,C,B,False,True,0.0,0.0,
13b93b5a,qwen/qwen3.5-flash-02-23,0,7,1,4,87.5,E,E,True,True,1.0,1.0,
c92ba140,qwen/qwen3.5-flash-02-23,9,6,1,4,140.0,D,D,True,True,1.0,1.0,
e069b998,qwen/qwen3.5-flash-02-23,4,7,1,4,87.5,C,G,False,True,0.0,0.0,
2d308d43,qwen/qwen3.5-flash-02-23,1,7,1,4,87.5,G,D,False,True,0.0,0.0,
6181b572,qwen/qwen3.5-flash-02-23,3,7,1,4,87.5,C,E,False,True,0.0,0.0,
86b07da3,qwen/qwen3.5-flash-02-23,5,7,1,4,87.5,D,B,False,True,0.0,0.0,
dde606b5,qwen/qwen3.5-flash-02-23,8,7,1,4,87.5,B,D,False,True,0.0,0.0,
3a872750,qwen/qwen3.5-flash-02-23,0,7,1,4,105.0,E,E,True,True,1.0,1.0,
e9021918,qwen/qwen3.5-flash-02-23,6,7,1,4,87.5,C,D,False,True,0.0,0.0,
f69928a9,qwen/qwen3.5-flash-02-23,1,7,1,4,105.0,G,B,False,True,0.0,0.0,
9143d816,qwen/qwen3.5-flash-02-23,9,7,1,4,87.5,C,F,False,True,0.0,0.0,
50af230d,qwen/qwen3.5-flash-02-23,7,7,1,4,87.5,G,G,True,True,1.0,1.0,
10e9df0d,qwen/qwen3.5-flash-02-23,2,7,1,4,105.0,E,D,False,True,0.0,0.0,
b84bce34,qwen/qwen3.5-flash-02-23,3,7,1,4,105.0,C,G,False,True,0.0,0.0,
3ace54a6,qwen/qwen3.5-flash-02-23,7,7,1,4,105.0,G,C,False,True,0.0,0.0,
f909155c,qwen/qwen3.5-flash-02-23,6,7,1,4,105.0,C,D,False,True,0.0,0.0,
59484786,qwen/qwen3.5-flash-02-23,2,7,1,4,87.5,E,B,False,True,0.0,0.0,
208c22f1,qwen/qwen3.5-flash-02-23,5,7,1,4,105.0,D,B,False,True,0.0,0.0,
01f0b673,qwen/qwen3.5-flash-02-23,0,7,1,4,122.5,E,D,False,True,0.0,0.0,
6cdaf224,qwen/qwen3.5-flash-02-23,4,7,1,4,105.0,C,C,True,True,1.0,1.0,
778cab0f,qwen/qwen3.5-flash-02-23,8,7,1,4,105.0,B,A,False,True,0.0,0.0,
537b6ca9,qwen/qwen3.5-flash-02-23,9,7,1,4,105.0,C,C,True,True,1.0,1.0,
5a24e070,qwen/qwen3.5-flash-02-23,1,7,1,4,122.5,G,B,False,True,0.0,0.0,
0d56e205,qwen/qwen3.5-flash-02-23,6,7,1,4,122.5,C,D,False,True,0.0,0.0,
94c007f9,qwen/qwen3.5-flash-02-23,2,7,1,4,122.5,E,D,False,True,0.0,0.0,
7aba948e,qwen/qwen3.5-flash-02-23,5,7,1,4,122.5,D,A,False,True,0.0,0.0,
19170146,qwen/qwen3.5-flash-02-23,3,7,1,4,122.5,C,G,False,True,0.0,0.0,
7c1c6f6d,qwen/qwen3.5-flash-02-23,4,7,1,4,122.5,C,A,False,True,0.0,0.0,
15bde1b9,qwen/qwen3.5-flash-02-23,7,7,1,4,122.5,G,G,True,True,1.0,1.0,
f5bb4ee4,qwen/qwen3.5-flash-02-23,9,7,1,4,122.5,C,C,True,True,1.0,1.0,
e81525e6,qwen/qwen3.5-flash-02-23,0,7,1,4,140.0,E,D,False,True,0.0,0.0,
aa222b1e,qwen/qwen3.5-flash-02-23,1,7,1,4,140.0,G,C,False,True,0.0,0.0,
3885452b,qwen/qwen3.5-flash-02-23,8,7,1,4,122.5,B,C,False,True,0.0,0.0,
94f85e0d,qwen/qwen3.5-flash-02-23,4,7,1,4,140.0,C,A,False,True,0.0,0.0,
609551cc,qwen/qwen3.5-flash-02-23,3,7,1,4,140.0,C,E,False,True,0.0,0.0,
c38a3327,qwen/qwen3.5-flash-02-23,6,7,1,4,140.0,C,D,False,True,0.0,0.0,
6e79d9cd,qwen/qwen3.5-flash-02-23,2,7,1,4,140.0,E,A,False,True,0.0,0.0,
72fb6865,qwen/qwen3.5-flash-02-23,5,7,1,4,140.0,D,A,False,True,0.0,0.0,
bea74f2c,qwen/qwen3.5-flash-02-23,8,7,1,4,140.0,B,C,False,True,0.0,0.0,
07a05638,qwen/qwen3.5-flash-02-23,7,7,1,4,140.0,G,"C,D",False,False,0.0,0.0,
204f4457,qwen/qwen3.5-flash-02-23,2,8,1,4,70.0,D,D,True,True,1.0,1.0,
aaaa09ad,qwen/qwen3.5-flash-02-23,3,8,1,4,87.5,C,C,True,True,1.0,1.0,
0dc4143b,qwen/qwen3.5-flash-02-23,1,8,1,4,87.5,E,E,True,True,1.0,1.0,
4b87028e,qwen/qwen3.5-flash-02-23,9,7,1,4,140.0,C,C,True,True,1.0,1.0,
e7c9322f,qwen/qwen3.5-flash-02-23,2,8,1,4,87.5,D,C,False,True,0.0,0.0,
d627d630,qwen/qwen3.5-flash-02-23,4,8,1,4,87.5,B,F,False,True,0.0,0.0,
e1c8a436,qwen/qwen3.5-flash-02-23,0,8,1,4,87.5,H,"A,D,E",False,False,0.0,0.0,
98cbb468,qwen/qwen3.5-flash-02-23,6,8,1,4,87.5,D,F,False,True,0.0,0.0,
6e614e38,qwen/qwen3.5-flash-02-23,5,8,1,4,87.5,D,E,False,True,0.0,0.0,
e778b2a6,qwen/qwen3.5-flash-02-23,7,8,1,4,87.5,G,B,False,True,0.0,0.0,
b232453d,qwen/qwen3.5-flash-02-23,9,8,1,4,87.5,B,B,True,True,1.0,1.0,
9175b397,qwen/qwen3.5-flash-02-23,1,8,1,4,105.0,E,D,False,True,0.0,0.0,
a624f3fa,qwen/qwen3.5-flash-02-23,2,8,1,4,105.0,D,F,False,True,0.0,0.0,
1bce4ace,qwen/qwen3.5-flash-02-23,8,8,1,4,87.5,A,"A,D,F",False,False,0.3333333333333333,1.0,
93f238c0,qwen/qwen3.5-flash-02-23,3,8,1,4,105.0,C,C,True,True,1.0,1.0,
d19be7ec,qwen/qwen3.5-flash-02-23,4,8,1,4,105.0,B,D,False,True,0.0,0.0,
c6d245ca,qwen/qwen3.5-flash-02-23,7,8,1,4,105.0,G,D,False,True,0.0,0.0,
27a93dba,qwen/qwen3.5-flash-02-23,0,8,1,4,105.0,H,B,False,True,0.0,0.0,
ad6905eb,qwen/qwen3.5-flash-02-23,5,8,1,4,105.0,D,"B,D,G,S,X,Y",False,False,0.16666666666666666,1.0,
dc9ea5c6,qwen/qwen3.5-flash-02-23,1,8,1,4,122.5,E,A,False,True,0.0,0.0,
7f366e27,qwen/qwen3.5-flash-02-23,0,8,1,4,122.5,H,E,False,True,0.0,0.0,
2b6cb884,qwen/qwen3.5-flash-02-23,3,8,1,4,122.5,C,C,True,True,1.0,1.0,
065028b6,qwen/qwen3.5-flash-02-23,9,8,1,4,105.0,B,B,True,True,1.0,1.0,
2de3aead,qwen/qwen3.5-flash-02-23,8,8,1,4,105.0,A,H,False,True,0.0,0.0,
29847f97,qwen/qwen3.5-flash-02-23,6,8,1,4,105.0,D,D,True,True,1.0,1.0,
733d64db,qwen/qwen3.5-flash-02-23,5,8,1,4,122.5,D,A,False,True,0.0,0.0,
6a95b513,qwen/qwen3.5-flash-02-23,2,8,1,4,122.5,D,G,False,True,0.0,0.0,
255bc42d,qwen/qwen3.5-flash-02-23,4,8,1,4,122.5,B,E,False,True,0.0,0.0,
07dac388,qwen/qwen3.5-flash-02-23,7,8,1,4,122.5,G,B,False,True,0.0,0.0,
c788406f,qwen/qwen3.5-flash-02-23,8,8,1,4,122.5,A,F,False,True,0.0,0.0,
4b7a4247,qwen/qwen3.5-flash-02-23,1,8,1,4,140.0,E,A,False,True,0.0,0.0,
ba94242a,qwen/qwen3.5-flash-02-23,6,8,1,4,122.5,D,A,False,True,0.0,0.0,
8b3dd2df,qwen/qwen3.5-flash-02-23,9,8,1,4,122.5,B,B,True,True,1.0,1.0,
3e4f7e8b,qwen/qwen3.5-flash-02-23,0,8,1,4,140.0,H,E,False,True,0.0,0.0,
bb757663,qwen/qwen3.5-flash-02-23,7,8,1,4,140.0,G,B,False,True,0.0,0.0,
02316ede,qwen/qwen3.5-flash-02-23,3,8,1,4,140.0,C,C,True,True,1.0,1.0,
09fbec28,qwen/qwen3.5-flash-02-23,4,8,1,4,140.0,B,D,False,True,0.0,0.0,
6307c109,qwen/qwen3.5-flash-02-23,5,8,1,4,140.0,D,C,False,True,0.0,0.0,
e27f937c,qwen/qwen3.5-flash-02-23,6,8,1,4,140.0,D,A,False,True,0.0,0.0,
96db26dd,qwen/qwen3.5-flash-02-23,8,8,1,4,140.0,A,H,False,True,0.0,0.0,
20a547ba,qwen/qwen3.5-flash-02-23,9,8,1,4,140.0,B,G,False,True,0.0,0.0,
c616a12b,qwen/qwen3.5-flash-02-23,2,8,1,4,140.0,D,F,False,True,0.0,0.0,
