trial_id,model,n_objects,n_cued,seed,probe_on_target,probe_is_target,response,predicted,outcome,prompt_tokens,completion_tokens,reasoning_tokens,cost,served_by_provider,error
5e8d5311,qwen/qwen3.5-397b-a17b,3,1,56,True,True,True,True,hit,2638,2,0,0.00070734,DeepInfra,
60cb71fb,qwen/qwen3.5-397b-a17b,3,1,51,False,False,True,True,false_alarm,2638,2,0,0.00070734,DeepInfra,
677d5166,qwen/qwen3.5-397b-a17b,3,1,1,False,False,B,,unparseable,2638,2,0,0.00070734,DeepInfra,
61943f1c,qwen/qwen3.5-397b-a17b,3,1,4,True,True,The task asks to track the position of the position of the position of the position of the position of the position of the position of the position of the position of the position of the position of the position of the,,unparseable,2638,43,0,0.00083034,DeepInfra,
699104e6,qwen/qwen3.5-397b-a17b,3,1,62,True,True,True,True,hit,2638,2,0,0.00070734,DeepInfra,
6c4b41be,qwen/qwen3.5-397b-a17b,3,1,319,False,False,The video shows the video shows,,unparseable,2638,7,0,0.00072234,DeepInfra,
70d08218,qwen/qwen3.5-397b-a17b,3,1,33,False,False,True,True,false_alarm,2638,2,0,0.00070734,DeepInfra,
72e383ba,qwen/qwen3.5-397b-a17b,3,1,99,False,False,The user wants me to identify the identity of the identity,,unparseable,2638,12,0,0.00073734,DeepInfra,
739deeba,qwen/qwen3.5-397b-a17b,3,1,8,True,True,True,True,hit,2638,2,0,0.00070734,DeepInfra,
7435a070,qwen/qwen3.5-397b-a17b,3,1,208,True,True,The user wants me to answer the question the question,,unparseable,2638,11,0,0.00073434,DeepInfra,
74fca898,qwen/qwen3.5-397b-a17b,3,1,41,False,False,The video shows the video shows,,unparseable,2638,7,0,0.00072234,DeepInfra,
762adc41,qwen/qwen3.5-397b-a17b,3,1,172,True,True,True,True,hit,2638,2,0,0.00070734,DeepInfra,
765d8e76,qwen/qwen3.5-397b-a17b,3,1,59,False,False,The user wants me to identify the identity,,unparseable,2638,9,0,0.00072834,DeepInfra,
79322dac,qwen/qwen3.5-397b-a17b,3,1,17,False,False,The three crosses move randomly,,unparseable,2638,6,0,0.00071934,DeepInfra,
79f800d2,qwen/qwen3.5-397b-a17b,3,1,216,True,True,The video shows the video shows the video shows,,unparseable,2638,10,0,0.00073134,DeepInfra,
811f6986,qwen/qwen3.5-397b-a17b,3,1,64,True,True,True,True,hit,2638,2,0,0.00070734,DeepInfra,
8428a800,qwen/qwen3.5-397b-a17b,3,1,13,False,False,The provided provided,,unparseable,2638,4,0,0.00071334,DeepInfra,
849ab4a7,qwen/qwen3.5-397b-a17b,3,1,6,True,True,The user wants me to identify the identity of the identity,,unparseable,2638,12,0,0.00073734,DeepInfra,
8756c33d,qwen/qwen3.5-397b-a17b,3,1,169,False,False,The user wants me to track the movement of the movement of the movement of the movement of the movement,,unparseable,2638,21,0,0.00076434,DeepInfra,
88ca226e,qwen/qwen3.5-397b-a17b,3,1,94,True,True,The video shows the video shows,,unparseable,2638,7,0,0.00072234,DeepInfra,
91c0c24e,qwen/qwen3.5-397b-a17b,3,1,49,False,False,The video shows the video shows,,unparseable,2638,7,0,0.00072234,DeepInfra,
9672f2f0,qwen/qwen3.5-397b-a17b,3,1,16,True,True,True,True,hit,2638,2,0,0.00070734,DeepInfra,
933ece14,qwen/qwen3.5-397b-a17b,3,1,14,True,True,The video shows the video shows,,unparseable,2638,7,0,0.00072234,DeepInfra,
9a094872,qwen/qwen3.5-397b-a17b,3,1,54,True,True,The video shows the video shows,,unparseable,2638,7,0,0.00072234,DeepInfra,
9af6427a,qwen/qwen3.5-397b-a17b,3,1,349,False,False,The user wants me to identify the position of the position of the position of the position of the position of the position,,unparseable,2638,24,0,0.00077334,DeepInfra,
9233c3d3,qwen/qwen3.5-397b-a17b,3,1,157,False,False,False,False,correct_rejection,7835,2,0,0.0039247,Parasail,
9b67b867,qwen/qwen3.5-397b-a17b,3,1,301,False,False,True,True,false_alarm,7835,2,0,0.0039247,Parasail,
9b1a7628,qwen/qwen3.5-397b-a17b,3,1,11,False,False,False,False,correct_rejection,7399,2,0,0.0044466,Novita,
9c12864e,qwen/qwen3.5-397b-a17b,3,1,26,True,True,True,True,hit,7399,2,0,0.00289029,Alibaba,
9ebb6e72,qwen/qwen3.5-397b-a17b,3,1,122,True,True,True,True,hit,2638,2,0,0.00070734,DeepInfra,
9f15865a,qwen/qwen3.5-397b-a17b,3,1,257,False,False,True,True,false_alarm,2638,2,0,0.00070734,DeepInfra,
a13e56e3,qwen/qwen3.5-397b-a17b,3,1,166,True,True,no,,unparseable,2638,2,0,0.00070734,DeepInfra,
a1838820,qwen/qwen3.5-397b-a17b,3,1,19,False,False,False,False,correct_rejection,2638,2,0,0.00070734,DeepInfra,
a231f699,qwen/qwen3.5-397b-a17b,3,1,37,False,False,True,True,false_alarm,2638,2,0,0.00070734,DeepInfra,
aa3bedce,qwen/qwen3.5-397b-a17b,3,1,163,False,False,The user wants to know the answer,,unparseable,2638,8,0,0.00072534,DeepInfra,
ad364fc3,qwen/qwen3.5-397b-a17b,3,1,50,True,True,True,True,hit,2638,2,0,0.00070734,DeepInfra,
ada6e491,qwen/qwen3.5-397b-a17b,3,1,347,False,False,True,True,false_alarm,2638,2,0,0.00070734,DeepInfra,
aeeb1ed3,qwen/qwen3.5-397b-a17b,3,1,196,True,True,The video shows the video shows,,unparseable,2638,7,0,0.00072234,DeepInfra,
b6187312,qwen/qwen3.5-397b-a17b,3,1,251,False,False,True,True,false_alarm,2638,2,0,0.00070734,DeepInfra,
b7586b8c,qwen/qwen3.5-397b-a17b,3,1,52,True,True,The video shows the video shows,,unparseable,2638,7,0,0.00072234,DeepInfra,
b7ac4772,qwen/qwen3.5-397b-a17b,3,1,10,True,True,The user wants to know if the user wants to know,,unparseable,2638,12,0,0.00073734,DeepInfra,
b9aad053,qwen/qwen3.5-397b-a17b,3,1,58,True,True,True,True,hit,2638,2,0,0.00070734,DeepInfra,
be5475fb,qwen/qwen3.5-397b-a17b,3,1,47,False,False,False,False,correct_rejection,2638,2,0,0.00070734,DeepInfra,
c71f6bc7,qwen/qwen3.5-397b-a17b,3,1,253,False,False,The video shows the video shows,,unparseable,2638,7,0,0.00072234,DeepInfra,
d3e405f0,qwen/qwen3.5-397b-a17b,3,1,0,True,True,The user wants to know,,unparseable,2638,6,0,0.00071934,DeepInfra,
d575df2a,qwen/qwen3.5-397b-a17b,3,1,23,False,False,The video shows three crosses moving on a black background,,unparseable,2638,11,0,0.00073434,DeepInfra,
d6798122,qwen/qwen3.5-397b-a17b,3,1,85,False,False,False,False,correct_rejection,2638,2,0,0.00070734,DeepInfra,
dae6ef31,qwen/qwen3.5-397b-a17b,3,1,249,False,False,True,True,false_alarm,2638,2,0,0.00070734,DeepInfra,
df35203e,qwen/qwen3.5-397b-a17b,3,1,173,False,False,False,False,correct_rejection,2638,2,0,0.00070734,DeepInfra,
9ce1ec14,qwen/qwen3.5-397b-a17b,3,1,9,False,False,False,False,correct_rejection,7397,3591,3587,0.0173658,GMICloud,
e11d3fb1,qwen/qwen3.5-397b-a17b,3,1,72,True,True,True,True,hit,2638,2,0,0.00070734,DeepInfra,
e9fa7664,qwen/qwen3.5-397b-a17b,3,1,134,True,True,The user wants me to identify the identity of the identity of the identity of the identity of the identity of the identity of the identity of the identity of the identity of the identity of the identity of the identity,,unparseable,2638,42,0,0.00082734,DeepInfra,
ea1e3ee7,qwen/qwen3.5-397b-a17b,3,1,30,True,True,True,True,hit,2638,2,0,0.00070734,DeepInfra,
eeab9e8e,qwen/qwen3.5-397b-a17b,3,1,29,False,False,True,True,false_alarm,2638,2,0,0.00070734,DeepInfra,
f065a484,qwen/qwen3.5-397b-a17b,3,1,55,False,False,The user wants me to identify the identity of the identity,,unparseable,2638,12,0,0.00073734,DeepInfra,
f0f48ed1,qwen/qwen3.5-397b-a17b,3,1,447,False,False,The crosses are moving,,unparseable,2638,5,0,0.00071634,DeepInfra,
f16be4bc,qwen/qwen3.5-397b-a17b,3,1,24,True,True,The user wants me to answer the following question:,,unparseable,2638,11,0,0.00073434,DeepInfra,
f1c9cdf1,qwen/qwen3.5-397b-a17b,3,1,18,True,True,The provided video frames frames,,unparseable,2638,6,0,0.00071934,DeepInfra,
f2a4d6e5,qwen/qwen3.5-397b-a17b,3,1,57,False,False,The video shows three white crosses moving on a black background,,unparseable,2638,12,0,0.00073734,DeepInfra,
f5ea409d,qwen/qwen3.5-397b-a17b,3,1,125,False,False,The final answer is,,unparseable,2638,5,0,0.00071634,DeepInfra,
f60e09cd,qwen/qwen3.5-397b-a17b,3,1,39,False,False,The objects are the the the,,unparseable,2638,7,0,0.00072234,DeepInfra,
f7b8e01f,qwen/qwen3.5-397b-a17b,3,1,186,True,True,True,True,hit,7399,2,0,0.00289029,Alibaba,
f8a8dbbd,qwen/qwen3.5-397b-a17b,3,1,40,True,True,True,True,hit,2638,2,0,0.00070734,DeepInfra,
fa0a55ce,qwen/qwen3.5-397b-a17b,3,1,127,False,False,False,False,correct_rejection,2638,2,0,0.00070734,DeepInfra,
fc6e276c,qwen/qwen3.5-397b-a17b,3,1,7,False,False,False,False,correct_rejection,2638,2,0,0.00070734,DeepInfra,
fc890c24,qwen/qwen3.5-397b-a17b,3,1,315,False,False,The video displays the video displays,,unparseable,2638,7,0,0.00072234,DeepInfra,
fd34f453,qwen/qwen3.5-397b-a17b,3,1,168,True,True,True,True,hit,2638,2,0,0.00070734,DeepInfra,
049d46ce,moonshotai/kimi-k3,3,1,46,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
0519fe98,moonshotai/kimi-k3,3,1,12,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
0559d000,moonshotai/kimi-k3,3,1,32,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
0f5e8586,moonshotai/kimi-k3,3,1,44,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
0ffaf5e6,moonshotai/kimi-k3,3,1,148,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
180ccd70,moonshotai/kimi-k3,3,1,277,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
16aac377,moonshotai/kimi-k3,3,1,22,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
191e0918,moonshotai/kimi-k3,3,1,3,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
19ce6561,moonshotai/kimi-k3,3,1,204,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
1abfc331,moonshotai/kimi-k3,3,1,123,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
1d297202,moonshotai/kimi-k3,3,1,150,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
1a3937d4,moonshotai/kimi-k3,3,1,28,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
1fca7ed2,moonshotai/kimi-k3,3,1,53,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
22f013ce,moonshotai/kimi-k3,3,1,27,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
31e02d7c,moonshotai/kimi-k3,3,1,20,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
2a0ae289,moonshotai/kimi-k3,3,1,60,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
2438d3ec,moonshotai/kimi-k3,3,1,34,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
372f824e,moonshotai/kimi-k3,3,1,136,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
345712e3,moonshotai/kimi-k3,3,1,45,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
3443dd9a,moonshotai/kimi-k3,3,1,25,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
40a9e9bd,moonshotai/kimi-k3,3,1,31,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
417daed4,moonshotai/kimi-k3,3,1,66,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
3f286db0,moonshotai/kimi-k3,3,1,36,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
45cedc41,moonshotai/kimi-k3,3,1,48,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
502e5472,moonshotai/kimi-k3,3,1,2,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
474c5bb4,moonshotai/kimi-k3,3,1,35,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
4cc6b80a,moonshotai/kimi-k3,3,1,43,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
5e8d5311,moonshotai/kimi-k3,3,1,56,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
5353ce60,moonshotai/kimi-k3,3,1,21,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
61943f1c,moonshotai/kimi-k3,3,1,4,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
60cb71fb,moonshotai/kimi-k3,3,1,51,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
677d5166,moonshotai/kimi-k3,3,1,1,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
6c4b41be,moonshotai/kimi-k3,3,1,319,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
739deeba,moonshotai/kimi-k3,3,1,8,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
72e383ba,moonshotai/kimi-k3,3,1,99,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
699104e6,moonshotai/kimi-k3,3,1,62,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
70d08218,moonshotai/kimi-k3,3,1,33,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
7435a070,moonshotai/kimi-k3,3,1,208,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
5bbb9735,moonshotai/kimi-k3,3,1,38,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
762adc41,moonshotai/kimi-k3,3,1,172,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
765d8e76,moonshotai/kimi-k3,3,1,59,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
79322dac,moonshotai/kimi-k3,3,1,17,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
74fca898,moonshotai/kimi-k3,3,1,41,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
811f6986,moonshotai/kimi-k3,3,1,64,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
8428a800,moonshotai/kimi-k3,3,1,13,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
849ab4a7,moonshotai/kimi-k3,3,1,6,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
79f800d2,moonshotai/kimi-k3,3,1,216,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
8756c33d,moonshotai/kimi-k3,3,1,169,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
88ca226e,moonshotai/kimi-k3,3,1,94,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
933ece14,moonshotai/kimi-k3,3,1,14,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
91c0c24e,moonshotai/kimi-k3,3,1,49,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
9672f2f0,moonshotai/kimi-k3,3,1,16,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
9233c3d3,moonshotai/kimi-k3,3,1,157,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
97f07ac4,moonshotai/kimi-k3,3,1,5,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
9b1a7628,moonshotai/kimi-k3,3,1,11,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
9a094872,moonshotai/kimi-k3,3,1,54,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
9b67b867,moonshotai/kimi-k3,3,1,301,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
9c12864e,moonshotai/kimi-k3,3,1,26,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
9f15865a,moonshotai/kimi-k3,3,1,257,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
a13e56e3,moonshotai/kimi-k3,3,1,166,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
9ce1ec14,moonshotai/kimi-k3,3,1,9,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
9af6427a,moonshotai/kimi-k3,3,1,349,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
a1838820,moonshotai/kimi-k3,3,1,19,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
9ebb6e72,moonshotai/kimi-k3,3,1,122,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
a231f699,moonshotai/kimi-k3,3,1,37,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
ad364fc3,moonshotai/kimi-k3,3,1,50,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
aa3bedce,moonshotai/kimi-k3,3,1,163,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
ada6e491,moonshotai/kimi-k3,3,1,347,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
aeeb1ed3,moonshotai/kimi-k3,3,1,196,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
b7586b8c,moonshotai/kimi-k3,3,1,52,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
b6187312,moonshotai/kimi-k3,3,1,251,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
b7ac4772,moonshotai/kimi-k3,3,1,10,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
be5475fb,moonshotai/kimi-k3,3,1,47,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
d3e405f0,moonshotai/kimi-k3,3,1,0,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
b9aad053,moonshotai/kimi-k3,3,1,58,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
c71f6bc7,moonshotai/kimi-k3,3,1,253,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
d6798122,moonshotai/kimi-k3,3,1,85,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
dae6ef31,moonshotai/kimi-k3,3,1,249,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
e9fa7664,moonshotai/kimi-k3,3,1,134,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
e11d3fb1,moonshotai/kimi-k3,3,1,72,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
df35203e,moonshotai/kimi-k3,3,1,173,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
f0f48ed1,moonshotai/kimi-k3,3,1,447,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
f2a4d6e5,moonshotai/kimi-k3,3,1,57,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
f16be4bc,moonshotai/kimi-k3,3,1,24,True,True,False,False,miss,5280,11,0,0.016005,Moonshot AI,
d575df2a,moonshotai/kimi-k3,3,1,23,False,False,False,False,correct_rejection,5280,11,0,0.016005,Moonshot AI,
eeab9e8e,moonshotai/kimi-k3,3,1,29,False,False,True,True,false_alarm,5280,11,0,0.016005,Moonshot AI,
f1c9cdf1,moonshotai/kimi-k3,3,1,18,True,True,True,True,hit,5280,11,0,0.016005,Moonshot AI,
16aac377,z-ai/glm-5v-turbo,3,1,22,True,True,False,False,miss,3936,2,0,0.0047312,Z.AI,
180ccd70,z-ai/glm-5v-turbo,3,1,277,False,False,True,True,false_alarm,3936,2,0,0.0047312,Z.AI,
191e0918,z-ai/glm-5v-turbo,3,1,3,False,False,True,True,false_alarm,3936,2,0,0.0047312,Z.AI,
19ce6561,z-ai/glm-5v-turbo,3,1,204,True,True,False,False,miss,3936,2,0,0.0047312,Z.AI,
1a3937d4,z-ai/glm-5v-turbo,3,1,28,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
1abfc331,z-ai/glm-5v-turbo,3,1,123,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
1d297202,z-ai/glm-5v-turbo,3,1,150,True,True,False,False,miss,3936,2,0,0.0047312,Z.AI,
1fca7ed2,z-ai/glm-5v-turbo,3,1,53,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
22f013ce,z-ai/glm-5v-turbo,3,1,27,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
2438d3ec,z-ai/glm-5v-turbo,3,1,34,True,True,False,False,miss,3936,2,0,0.0047312,Z.AI,
2a0ae289,z-ai/glm-5v-turbo,3,1,60,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
345712e3,z-ai/glm-5v-turbo,3,1,45,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
372f824e,z-ai/glm-5v-turbo,3,1,136,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
3f286db0,z-ai/glm-5v-turbo,3,1,36,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
31e02d7c,z-ai/glm-5v-turbo,3,1,20,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
3443dd9a,z-ai/glm-5v-turbo,3,1,25,False,False,True,True,false_alarm,3936,2,0,0.0047312,Z.AI,
417daed4,z-ai/glm-5v-turbo,3,1,66,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
40a9e9bd,z-ai/glm-5v-turbo,3,1,31,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
45cedc41,z-ai/glm-5v-turbo,3,1,48,True,True,False,False,miss,3936,2,0,0.0047312,Z.AI,
4cc6b80a,z-ai/glm-5v-turbo,3,1,43,False,False,True,True,false_alarm,3936,2,0,0.0047312,Z.AI,
502e5472,z-ai/glm-5v-turbo,3,1,2,True,True,False,False,miss,3936,2,0,0.0047312,Z.AI,
474c5bb4,z-ai/glm-5v-turbo,3,1,35,False,False,True,True,false_alarm,3936,2,0,0.0047312,Z.AI,
5e8d5311,z-ai/glm-5v-turbo,3,1,56,True,True,False,False,miss,3936,2,0,0.0047312,Z.AI,
5bbb9735,z-ai/glm-5v-turbo,3,1,38,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
5353ce60,z-ai/glm-5v-turbo,3,1,21,False,False,True,True,false_alarm,3936,2,0,0.0047312,Z.AI,
677d5166,z-ai/glm-5v-turbo,3,1,1,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
60cb71fb,z-ai/glm-5v-turbo,3,1,51,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
61943f1c,z-ai/glm-5v-turbo,3,1,4,True,True,False,False,miss,3936,2,0,0.0047312,Z.AI,
699104e6,z-ai/glm-5v-turbo,3,1,62,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
6c4b41be,z-ai/glm-5v-turbo,3,1,319,False,False,True,True,false_alarm,3936,2,0,0.0047312,Z.AI,
70d08218,z-ai/glm-5v-turbo,3,1,33,False,False,True,True,false_alarm,3936,2,0,0.0047312,Z.AI,
74fca898,z-ai/glm-5v-turbo,3,1,41,False,False,True,True,false_alarm,3936,2,0,0.0047312,Z.AI,
72e383ba,z-ai/glm-5v-turbo,3,1,99,False,False,True,True,false_alarm,3936,2,0,0.0047312,Z.AI,
7435a070,z-ai/glm-5v-turbo,3,1,208,True,True,False,False,miss,3936,2,0,0.0047312,Z.AI,
739deeba,z-ai/glm-5v-turbo,3,1,8,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
765d8e76,z-ai/glm-5v-turbo,3,1,59,False,False,True,True,false_alarm,3936,2,0,0.0047312,Z.AI,
79f800d2,z-ai/glm-5v-turbo,3,1,216,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
762adc41,z-ai/glm-5v-turbo,3,1,172,True,True,False,False,miss,3936,2,0,0.0047312,Z.AI,
79322dac,z-ai/glm-5v-turbo,3,1,17,False,False,True,True,false_alarm,3936,2,0,0.0047312,Z.AI,
811f6986,z-ai/glm-5v-turbo,3,1,64,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
849ab4a7,z-ai/glm-5v-turbo,3,1,6,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
8428a800,z-ai/glm-5v-turbo,3,1,13,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
8756c33d,z-ai/glm-5v-turbo,3,1,169,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
88ca226e,z-ai/glm-5v-turbo,3,1,94,True,True,False,False,miss,3936,2,0,0.0047312,Z.AI,
91c0c24e,z-ai/glm-5v-turbo,3,1,49,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
933ece14,z-ai/glm-5v-turbo,3,1,14,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
9233c3d3,z-ai/glm-5v-turbo,3,1,157,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
9672f2f0,z-ai/glm-5v-turbo,3,1,16,True,True,False,False,miss,3936,2,0,0.0047312,Z.AI,
9af6427a,z-ai/glm-5v-turbo,3,1,349,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
9a094872,z-ai/glm-5v-turbo,3,1,54,True,True,False,False,miss,3936,2,0,0.0047312,Z.AI,
97f07ac4,z-ai/glm-5v-turbo,3,1,5,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
9c12864e,z-ai/glm-5v-turbo,3,1,26,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
9b67b867,z-ai/glm-5v-turbo,3,1,301,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
9b1a7628,z-ai/glm-5v-turbo,3,1,11,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
9ce1ec14,z-ai/glm-5v-turbo,3,1,9,False,False,True,True,false_alarm,3936,2,0,0.0047312,Z.AI,
9ebb6e72,z-ai/glm-5v-turbo,3,1,122,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
a13e56e3,z-ai/glm-5v-turbo,3,1,166,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
9f15865a,z-ai/glm-5v-turbo,3,1,257,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
a1838820,z-ai/glm-5v-turbo,3,1,19,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
ad364fc3,z-ai/glm-5v-turbo,3,1,50,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
aa3bedce,z-ai/glm-5v-turbo,3,1,163,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
a231f699,z-ai/glm-5v-turbo,3,1,37,False,False,False,False,correct_rejection,3936,2,0,0.0047312,Z.AI,
ada6e491,z-ai/glm-5v-turbo,3,1,347,False,False,True,True,false_alarm,3936,2,0,0.0047312,Z.AI,
aeeb1ed3,z-ai/glm-5v-turbo,3,1,196,True,True,False,False,miss,3936,2,0,0.0047312,Z.AI,
b6187312,z-ai/glm-5v-turbo,3,1,251,False,False,True,True,false_alarm,3936,2,0,0.0047312,Z.AI,
b9aad053,z-ai/glm-5v-turbo,3,1,58,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
b7586b8c,z-ai/glm-5v-turbo,3,1,52,True,True,True,True,hit,3936,2,0,0.0047312,Z.AI,
b7ac4772,z-ai/glm-5v-turbo,3,1,10,True,True,False,False,miss,3936,2,0,0.0047312,Z.AI,
