trial_id,model,rotation_deg,variant,n_objects,seed,probe_on_target,probe_is_target,response,predicted,outcome,prompt_tokens,completion_tokens,reasoning_tokens,cost,error
dc3d0996,google/gemma-4-31b-it,280,native,3,12,False,False,True,True,false_alarm,2541,2,0,0.00022169,
741aabde,google/gemma-4-31b-it,280,native,3,14,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
d90ccfb6,google/gemma-4-31b-it,280,native,3,16,False,False,True,True,false_alarm,2541,2,0,0.00022937,
604e74a5,google/gemma-4-31b-it,280,native,3,18,False,False,True,True,false_alarm,2541,2,0,0.00022169,
62db17f5,google/gemma-4-31b-it,280,native,3,10,False,False,True,True,false_alarm,2541,2,0,0.00022169,
41bf48e6,google/gemma-4-31b-it,280,native,3,19,False,False,True,True,false_alarm,2541,2,0,0.00022937,
7fe8168b,google/gemma-4-31b-it,280,native,3,13,False,False,True,True,false_alarm,2543,2,0,0.00025498,
c0c7957d,google/gemma-4-31b-it,280,native,3,15,False,False,False,False,correct_rejection,2543,2,0,0.00025498,
688fcd5b,google/gemma-4-31b-it,280,native,3,17,False,False,False,False,correct_rejection,2543,2,0,0.00025498,
40d300cf,google/gemma-4-31b-it,280,stretched,3,4,True,True,False,False,miss,2541,2,0,0.00022937,
c8d5efda,google/gemma-4-31b-it,280,stretched,3,1,True,True,True,True,hit,2541,2,0,0.00022937,
d7932cc8,google/gemma-4-31b-it,280,stretched,3,0,True,True,True,True,hit,2541,2,0,0.00022169,
3a004bfa,google/gemma-4-31b-it,280,stretched,3,5,True,True,False,False,miss,2541,2,0,0.00022169,
cacf773e,google/gemma-4-31b-it,280,stretched,3,2,True,True,False,False,miss,2541,2,0,0.00022169,
da650f54,google/gemma-4-31b-it,280,stretched,3,3,True,True,False,False,miss,2541,2,0,0.00022169,
02249ae4,google/gemma-4-31b-it,280,stretched,3,6,True,True,True,True,hit,2541,2,0,0.00022169,
83dda481,google/gemma-4-31b-it,280,stretched,3,7,True,True,False,False,miss,2541,2,0,0.00022169,
e823e3a9,google/gemma-4-31b-it,280,stretched,3,8,True,True,True,True,hit,2541,2,0,0.00022169,
ef6032e3,google/gemma-4-31b-it,280,stretched,3,9,True,True,True,True,hit,2541,2,0,0.00022169,
eea19882,google/gemma-4-31b-it,280,stretched,3,11,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
c84fa246,google/gemma-4-31b-it,280,stretched,3,12,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
3e00d7da,google/gemma-4-31b-it,280,stretched,3,13,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
194411e4,google/gemma-4-31b-it,280,stretched,3,10,False,False,True,True,false_alarm,2541,2,0,0.00022169,
f7fcd6ce,google/gemma-4-31b-it,280,stretched,3,15,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
4863bd4a,google/gemma-4-31b-it,280,stretched,3,14,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
f58ac1d2,google/gemma-4-31b-it,280,stretched,3,17,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
8f72138c,google/gemma-4-31b-it,280,stretched,3,16,False,False,True,True,false_alarm,2541,2,0,0.00022169,
9658c9a7,google/gemma-4-31b-it,320,native,3,1,True,True,True,True,hit,2541,2,0,0.00022169,
f15bec83,google/gemma-4-31b-it,280,stretched,3,18,False,False,True,True,false_alarm,2541,2,0,0.00022169,
2acf51a5,google/gemma-4-31b-it,320,native,3,4,True,True,False,False,miss,2541,2,0,0.00022169,
c2dd51ba,google/gemma-4-31b-it,320,native,3,0,True,True,True,True,hit,2541,2,0,0.00022937,
71edefdd,google/gemma-4-31b-it,320,native,3,3,True,True,False,False,miss,2541,2,0,0.00033113,
fb97a0c6,google/gemma-4-31b-it,320,native,3,6,True,True,True,True,hit,2541,2,0,0.00022169,
f390e427,google/gemma-4-31b-it,280,stretched,3,19,False,False,True,True,false_alarm,2541,2,0,0.00022169,
af95f938,google/gemma-4-31b-it,320,native,3,2,True,True,False,False,miss,2541,2,0,0.00022169,
76325c78,google/gemma-4-31b-it,320,native,3,5,True,True,True,True,hit,2541,2,0,0.00022169,
9ec8a0ff,google/gemma-4-31b-it,320,native,3,7,True,True,True,True,hit,2541,2,0,0.00022169,
8bf0635d,google/gemma-4-31b-it,320,native,3,8,True,True,True,True,hit,2541,2,0,0.00022169,
c30c98b6,google/gemma-4-31b-it,320,native,3,9,True,True,True,True,hit,2541,2,0,0.00022169,
75a90f5c,google/gemma-4-31b-it,320,native,3,10,False,False,True,True,false_alarm,2541,2,0,0.00022169,
a8474026,google/gemma-4-31b-it,320,native,3,12,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
e040e41e,google/gemma-4-31b-it,320,native,3,15,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
e6ea555e,google/gemma-4-31b-it,320,native,3,11,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
22cb55b4,google/gemma-4-31b-it,320,native,3,14,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
1bf40479,google/gemma-4-31b-it,320,native,3,13,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
43da8cdf,google/gemma-4-31b-it,320,native,3,17,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
3e67e600,google/gemma-4-31b-it,320,native,3,16,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
efab9ad4,google/gemma-4-31b-it,320,native,3,18,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
f76c0c3e,google/gemma-4-31b-it,320,native,3,19,False,False,True,True,false_alarm,2541,2,0,0.00022169,
7a74d0bd,google/gemma-4-31b-it,320,stretched,3,3,True,True,True,True,hit,2543,2,0,0.00025498,
0dac8156,google/gemma-4-31b-it,320,stretched,3,4,True,True,True,True,hit,2541,2,0,0.00022937,
1414906a,google/gemma-4-31b-it,320,stretched,3,0,True,True,True,True,hit,2541,2,0,0.00022937,
671ff1c9,google/gemma-4-31b-it,320,stretched,3,2,True,True,False,False,miss,2541,2,0,0.00022169,
431519b0,google/gemma-4-31b-it,320,stretched,3,1,True,True,True,True,hit,2541,2,0,0.00022169,
bf5c6cc3,google/gemma-4-31b-it,320,stretched,3,6,True,True,True,True,hit,2543,2,0,0.00025498,
3189578f,google/gemma-4-31b-it,320,stretched,3,5,True,True,True,True,hit,2541,2,0,0.00022169,
0aab6efd,google/gemma-4-31b-it,320,stretched,3,7,True,True,True,True,hit,2541,2,0,0.00022937,
13f27bf6,google/gemma-4-31b-it,320,stretched,3,8,True,True,True,True,hit,2541,2,0,0.00022169,
aaa09cb8,google/gemma-4-31b-it,320,stretched,3,9,True,True,True,True,hit,2541,2,0,0.00022169,
7fa19c0c,google/gemma-4-31b-it,320,stretched,3,11,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
c698ece1,google/gemma-4-31b-it,320,stretched,3,13,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
bec8e8bb,google/gemma-4-31b-it,320,stretched,3,12,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
906b64b7,google/gemma-4-31b-it,320,stretched,3,14,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
bf1e1eba,google/gemma-4-31b-it,320,stretched,3,16,False,False,True,True,false_alarm,2541,2,0,0.00022169,
af64bad2,google/gemma-4-31b-it,320,stretched,3,17,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
9418a9ab,google/gemma-4-31b-it,320,stretched,3,18,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
c88c25ba,google/gemma-4-31b-it,320,stretched,3,10,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
1d0d6e5f,google/gemma-4-31b-it,320,stretched,3,15,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
f94a6246,google/gemma-4-31b-it,320,stretched,3,19,False,False,True,True,false_alarm,2541,2,0,0.00022169,
8f87945e,google/gemma-4-31b-it,360,native,3,1,True,True,True,True,hit,2541,2,0,0.00022169,
17cffc0c,google/gemma-4-31b-it,360,native,3,4,True,True,True,True,hit,2541,2,0,0.00022937,
ad5ec4c3,google/gemma-4-31b-it,360,native,3,3,True,True,True,True,hit,2541,2,0,0.00022169,
951fdf8a,google/gemma-4-31b-it,360,native,3,2,True,True,True,True,hit,2541,2,0,0.00022169,
39327f37,google/gemma-4-31b-it,360,native,3,0,True,True,True,True,hit,2541,2,0,0.00022169,
2f6c63cf,google/gemma-4-31b-it,360,native,3,5,True,True,True,True,hit,2541,2,0,0.00022169,
86efc9c2,google/gemma-4-31b-it,360,native,3,6,True,True,True,True,hit,2541,2,0,0.00022169,
d6424edd,google/gemma-4-31b-it,360,native,3,7,True,True,True,True,hit,2541,2,0,0.00022169,
2061358e,google/gemma-4-31b-it,360,native,3,8,True,True,True,True,hit,2541,2,0,0.00022169,
4fe1d153,google/gemma-4-31b-it,360,native,3,9,True,True,True,True,hit,2541,2,0,0.00022169,
c7eb216e,google/gemma-4-31b-it,360,native,3,12,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
8ec03618,google/gemma-4-31b-it,360,native,3,13,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
19c5251a,google/gemma-4-31b-it,360,native,3,11,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
17198600,google/gemma-4-31b-it,360,native,3,14,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
e87d9a8f,google/gemma-4-31b-it,360,native,3,15,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
33d132c6,google/gemma-4-31b-it,360,native,3,10,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
fcf8bf20,google/gemma-4-31b-it,360,native,3,16,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
1ae81d55,google/gemma-4-31b-it,360,native,3,18,False,False,True,True,false_alarm,2541,2,0,0.00022169,
23d2e75b,google/gemma-4-31b-it,360,native,3,17,False,False,False,False,correct_rejection,2543,2,0,0.00025498,
33d6d2a1,google/gemma-4-31b-it,360,native,3,19,False,False,False,False,correct_rejection,2543,2,0,0.00025498,
bf01acd6,google/gemma-4-31b-it,360,stretched,3,1,True,True,True,True,hit,2541,2,0,0.00022937,
c84a90ab,google/gemma-4-31b-it,360,stretched,3,2,True,True,True,True,hit,2541,2,0,0.00022169,
d5cb16b7,google/gemma-4-31b-it,360,stretched,3,3,True,True,True,True,hit,2541,2,0,0.00022169,
9209640d,google/gemma-4-31b-it,360,stretched,3,4,True,True,True,True,hit,2541,2,0,0.00022169,
a849836a,google/gemma-4-31b-it,360,stretched,3,0,True,True,True,True,hit,2543,2,0,0.00025498,
13eed02b,google/gemma-4-31b-it,360,stretched,3,7,True,True,True,True,hit,2541,2,0,0.00022937,
6cc62adc,google/gemma-4-31b-it,360,stretched,3,6,True,True,True,True,hit,2541,2,0,0.00022937,
9c9c4369,google/gemma-4-31b-it,360,stretched,3,5,True,True,True,True,hit,2541,2,0,0.00022169,
90d7ce0b,google/gemma-4-31b-it,360,stretched,3,8,True,True,True,True,hit,2541,2,0,0.00022169,
ad7237ff,google/gemma-4-31b-it,360,stretched,3,11,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
ed0da897,google/gemma-4-31b-it,360,stretched,3,12,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
bd9b6b21,google/gemma-4-31b-it,360,stretched,3,10,False,False,True,True,false_alarm,2541,2,0,0.00022169,
09afa0a8,google/gemma-4-31b-it,360,stretched,3,13,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
56ecdcb9,google/gemma-4-31b-it,360,stretched,3,16,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
7cfd478f,google/gemma-4-31b-it,360,stretched,3,14,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
f20f54a3,google/gemma-4-31b-it,360,stretched,3,17,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
8f6bdf6e,google/gemma-4-31b-it,360,stretched,3,9,True,True,True,True,hit,2541,2,0,0.00022937,
358bc642,google/gemma-4-31b-it,360,stretched,3,15,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
48df5ef3,google/gemma-4-31b-it,360,stretched,3,19,False,False,False,False,correct_rejection,2541,2,0,0.00022937,
c7094aee,google/gemma-4-31b-it,360,stretched,3,18,False,False,False,False,correct_rejection,2541,2,0,0.00022169,
