trial_id,model,rotation_deg,variant,n_objects,seed,probe_on_target,probe_is_target,response,predicted,outcome,prompt_tokens,completion_tokens,reasoning_tokens,cost,error
2ace9218,qwen/qwen3.6-plus,280,native,3,6,True,True, False,False,miss,1652,2,0,0.0005408,
e8735bdc,qwen/qwen3.6-plus,280,native,3,8,True,True, True,True,hit,1652,2,0,0.0005408,
52ee568d,qwen/qwen3.6-plus,280,native,3,11,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
3847196c,qwen/qwen3.6-plus,280,native,3,9,True,True, False,False,miss,1652,2,0,0.0005408,
907039e5,qwen/qwen3.6-plus,280,native,3,10,False,False, True,True,false_alarm,1652,2,0,0.0005408,
a3b89e4b,qwen/qwen3.6-plus,280,native,3,7,True,True, True,True,hit,1652,2,0,0.0005408,
b1f007ed,qwen/qwen3.6-plus,280,native,3,12,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
bc7f91ea,qwen/qwen3.6-plus,280,native,3,14,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
625dace5,qwen/qwen3.6-plus,280,native,3,13,False,False, True,True,false_alarm,1652,2,0,0.0005408,
99f4e743,qwen/qwen3.6-plus,280,native,3,15,False,False, True,True,false_alarm,1652,2,0,0.0005408,
fdf30148,qwen/qwen3.6-plus,280,native,3,16,False,False, True,True,false_alarm,1652,2,0,0.0005408,
54e2a30b,qwen/qwen3.6-plus,280,native,3,17,False,False, True,True,false_alarm,1652,2,0,0.0005408,
76f87744,qwen/qwen3.6-plus,280,native,3,18,False,False, True,True,false_alarm,1652,2,0,0.0005408,
33c3d07f,qwen/qwen3.6-plus,280,native,3,19,False,False, True,True,false_alarm,1652,2,0,0.0005408,
7d257471,qwen/qwen3.6-plus,280,stretched,3,2,True,True, False,False,miss,7412,2,0,0.0024128,
bfc933f2,qwen/qwen3.6-plus,280,stretched,3,1,True,True, False,False,miss,7412,2,0,0.0024128,
bc81cd08,qwen/qwen3.6-plus,280,stretched,3,4,True,True, False,False,miss,7412,2,0,0.0024128,
38fb20c3,qwen/qwen3.6-plus,280,stretched,3,3,True,True, False,False,miss,7412,2,0,0.0024128,
ce30747c,qwen/qwen3.6-plus,280,stretched,3,0,True,True, True,True,hit,7412,2,0,0.0024128,
0120d9e4,qwen/qwen3.6-plus,280,stretched,3,5,True,True, False,False,miss,7412,2,0,0.0024128,
2058539d,qwen/qwen3.6-plus,280,stretched,3,6,True,True, False,False,miss,7412,2,0,0.0024128,
129559fb,qwen/qwen3.6-plus,280,stretched,3,7,True,True, True,True,hit,7412,2,0,0.0024128,
dd495e30,qwen/qwen3.6-plus,280,stretched,3,8,True,True, False,False,miss,7412,2,0,0.0024128,
c55a43c1,qwen/qwen3.6-plus,280,stretched,3,9,True,True, False,False,miss,7412,2,0,0.0024128,
ba0e197b,qwen/qwen3.6-plus,280,stretched,3,11,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
613339f8,qwen/qwen3.6-plus,280,stretched,3,10,False,False, True,True,false_alarm,7412,2,0,0.0024128,
ec9994c7,qwen/qwen3.6-plus,280,stretched,3,12,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
ba4bf4a7,qwen/qwen3.6-plus,280,stretched,3,13,False,False, True,True,false_alarm,7412,2,0,0.0024128,
5cfb5896,qwen/qwen3.6-plus,280,stretched,3,14,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
3f002c85,qwen/qwen3.6-plus,280,stretched,3,15,False,False, True,True,false_alarm,7412,2,0,0.0024128,
4140d599,qwen/qwen3.6-plus,280,stretched,3,17,False,False, True,True,false_alarm,7412,2,0,0.0024128,
1a980724,qwen/qwen3.6-plus,280,stretched,3,16,False,False, True,True,false_alarm,7412,2,0,0.0024128,
bd6b238b,qwen/qwen3.6-plus,280,stretched,3,19,False,False, True,True,false_alarm,7412,2,0,0.0024128,
d20c4a2a,qwen/qwen3.6-plus,280,stretched,3,18,False,False, True,True,false_alarm,7412,2,0,0.0024128,
63ba2f08,qwen/qwen3.6-plus,320,native,3,2,True,True, False,False,miss,1652,2,0,0.0005408,
6f0a5c51,qwen/qwen3.6-plus,320,native,3,0,True,True, True,True,hit,1652,2,0,0.0005408,
6c7093e0,qwen/qwen3.6-plus,320,native,3,5,True,True, True,True,hit,1652,2,0,0.0005408,
7ed2611f,qwen/qwen3.6-plus,320,native,3,1,True,True, True,True,hit,1652,2,0,0.0005408,
eeb8bf11,qwen/qwen3.6-plus,320,native,3,3,True,True, True,True,hit,1652,2,0,0.0005408,
f60820fa,qwen/qwen3.6-plus,320,native,3,4,True,True, False,False,miss,1652,2,0,0.0005408,
ca62a96a,qwen/qwen3.6-plus,320,native,3,6,True,True, True,True,hit,1652,2,0,0.0005408,
b9f0cb11,qwen/qwen3.6-plus,320,native,3,7,True,True, True,True,hit,1652,2,0,0.0005408,
762dcabe,qwen/qwen3.6-plus,320,native,3,8,True,True, True,True,hit,1652,2,0,0.0005408,
e59ca304,qwen/qwen3.6-plus,320,native,3,9,True,True, True,True,hit,1652,2,0,0.0005408,
97c3db0e,qwen/qwen3.6-plus,320,native,3,10,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
a0dfdb21,qwen/qwen3.6-plus,320,native,3,11,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
7f27cd4a,qwen/qwen3.6-plus,320,native,3,12,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
d2b008a7,qwen/qwen3.6-plus,320,native,3,15,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
ba6887cc,qwen/qwen3.6-plus,320,native,3,13,False,False, True,True,false_alarm,1652,2,0,0.0005408,
ccac92ff,qwen/qwen3.6-plus,320,native,3,14,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
982e0464,qwen/qwen3.6-plus,320,native,3,16,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
8dda3467,qwen/qwen3.6-plus,320,native,3,17,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
3fc7ec11,qwen/qwen3.6-plus,320,native,3,18,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
6b1a4896,qwen/qwen3.6-plus,320,stretched,3,0,True,True, True,True,hit,7412,2,0,0.0024128,
c67e5ae4,qwen/qwen3.6-plus,320,native,3,19,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
415c6c27,qwen/qwen3.6-plus,320,stretched,3,2,True,True, False,False,miss,7412,2,0,0.0024128,
d9f2d04f,qwen/qwen3.6-plus,320,stretched,3,1,True,True, True,True,hit,7412,2,0,0.0024128,
513580ef,qwen/qwen3.6-plus,320,stretched,3,3,True,True, True,True,hit,7412,2,0,0.0024128,
af3c962b,qwen/qwen3.6-plus,320,stretched,3,4,True,True, False,False,miss,7412,2,0,0.0024128,
d9d08bcf,qwen/qwen3.6-plus,320,stretched,3,5,True,True, True,True,hit,7412,2,0,0.0024128,
513904e7,qwen/qwen3.6-plus,320,stretched,3,7,True,True, True,True,hit,7412,2,0,0.0024128,
3d73f164,qwen/qwen3.6-plus,320,stretched,3,6,True,True, True,True,hit,7412,2,0,0.0024128,
f5d4ce4c,qwen/qwen3.6-plus,320,stretched,3,8,True,True, True,True,hit,7412,2,0,0.0024128,
85109e42,qwen/qwen3.6-plus,320,stretched,3,9,True,True, True,True,hit,7412,2,0,0.0024128,
397d3fd0,qwen/qwen3.6-plus,320,stretched,3,11,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
5bae80af,qwen/qwen3.6-plus,320,stretched,3,10,False,False, True,True,false_alarm,7412,2,0,0.0024128,
4c088fac,qwen/qwen3.6-plus,320,stretched,3,12,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
f4c5a6d5,qwen/qwen3.6-plus,320,stretched,3,14,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
b0113245,qwen/qwen3.6-plus,320,stretched,3,13,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
5b54eceb,qwen/qwen3.6-plus,320,stretched,3,16,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
3dbea605,qwen/qwen3.6-plus,320,stretched,3,15,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
145ca39c,qwen/qwen3.6-plus,320,stretched,3,17,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
4f115af3,qwen/qwen3.6-plus,320,stretched,3,18,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
5eba98c9,qwen/qwen3.6-plus,320,stretched,3,19,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
e23f896c,qwen/qwen3.6-plus,360,native,3,0,True,True, True,True,hit,1652,2,0,0.0005408,
f824cc27,qwen/qwen3.6-plus,360,native,3,2,True,True, True,True,hit,1652,2,0,0.0005408,
a81c0ca1,qwen/qwen3.6-plus,360,native,3,4,True,True, True,True,hit,1652,2,0,0.0005408,
43174816,qwen/qwen3.6-plus,360,native,3,1,True,True, True,True,hit,1652,2,0,0.0005408,
7bce0424,qwen/qwen3.6-plus,360,native,3,5,True,True, True,True,hit,1652,2,0,0.0005408,
6a02e2ff,qwen/qwen3.6-plus,360,native,3,3,True,True, True,True,hit,1652,2,0,0.0005408,
607ffce0,qwen/qwen3.6-plus,360,native,3,6,True,True, True,True,hit,1652,2,0,0.0005408,
641bb6c2,qwen/qwen3.6-plus,360,native,3,8,True,True, True,True,hit,1652,2,0,0.0005408,
5bf76e05,qwen/qwen3.6-plus,360,native,3,7,True,True, True,True,hit,1652,2,0,0.0005408,
3c1761a8,qwen/qwen3.6-plus,360,native,3,9,True,True, True,True,hit,1652,2,0,0.0005408,
d1eb6a28,qwen/qwen3.6-plus,360,native,3,10,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
d59024fc,qwen/qwen3.6-plus,360,native,3,11,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
bc12e03b,qwen/qwen3.6-plus,360,native,3,12,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
5a2c95bc,qwen/qwen3.6-plus,360,native,3,13,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
1073c06d,qwen/qwen3.6-plus,360,native,3,14,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
9e2bc144,qwen/qwen3.6-plus,360,native,3,16,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
724f0494,qwen/qwen3.6-plus,360,native,3,15,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
456a8584,qwen/qwen3.6-plus,360,native,3,17,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
5284019c,qwen/qwen3.6-plus,360,native,3,18,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
6c074073,qwen/qwen3.6-plus,360,native,3,19,False,False, False,False,correct_rejection,1652,2,0,0.0005408,
c2d3cabe,qwen/qwen3.6-plus,360,stretched,3,3,True,True, True,True,hit,7412,2,0,0.0024128,
62f88032,qwen/qwen3.6-plus,360,stretched,3,4,True,True, True,True,hit,7412,2,0,0.0024128,
ebcb6182,qwen/qwen3.6-plus,360,stretched,3,1,True,True, True,True,hit,7412,2,0,0.0024128,
240d95e9,qwen/qwen3.6-plus,360,stretched,3,5,True,True, True,True,hit,7412,2,0,0.0024128,
26586253,qwen/qwen3.6-plus,360,stretched,3,0,True,True, True,True,hit,7412,2,0,0.0024128,
55026797,qwen/qwen3.6-plus,360,stretched,3,2,True,True, True,True,hit,7412,2,0,0.0024128,
cc929b30,qwen/qwen3.6-plus,360,stretched,3,8,True,True, True,True,hit,7412,2,0,0.0024128,
b484ee24,qwen/qwen3.6-plus,360,stretched,3,6,True,True, True,True,hit,7412,2,0,0.0024128,
846cf650,qwen/qwen3.6-plus,360,stretched,3,9,True,True, True,True,hit,7412,2,0,0.0024128,
4237e07e,qwen/qwen3.6-plus,360,stretched,3,10,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
cf9f1203,qwen/qwen3.6-plus,360,stretched,3,11,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
c4cc7117,qwen/qwen3.6-plus,360,stretched,3,7,True,True, True,True,hit,7412,2,0,0.0024128,
26777466,qwen/qwen3.6-plus,360,stretched,3,13,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
8b8756bf,qwen/qwen3.6-plus,360,stretched,3,14,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
96c5bcb8,qwen/qwen3.6-plus,360,stretched,3,12,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
93e26542,qwen/qwen3.6-plus,360,stretched,3,15,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
bf825fb5,qwen/qwen3.6-plus,360,stretched,3,16,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
17b1c0c7,qwen/qwen3.6-plus,360,stretched,3,17,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
f4bd6973,qwen/qwen3.6-plus,360,stretched,3,18,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
9e27b7ce,qwen/qwen3.6-plus,360,stretched,3,19,False,False, False,False,correct_rejection,7412,2,0,0.0024128,
