trial_id,model,host,n_objects,n_cued,seed,probe_on_target,probe_is_target,response,predicted,outcome,prompt_tokens,completion_tokens,reasoning_tokens,cost,served_by_provider,error
286bc758,google/gemma-4-31b-it,crusoe,4,1,6,True,True,True,True,hit,2528,2,0,0.00035472,Crusoe,
c0047671,google/gemma-4-31b-it,crusoe,4,1,0,True,True,True,True,hit,2528,2,0,0.00035472,Crusoe,
cc4b4767,google/gemma-4-31b-it,crusoe,4,1,10,False,False,True,True,false_alarm,2528,2,0,0.00035472,Crusoe,
3c7ad17c,google/gemma-4-31b-it,crusoe,4,1,7,True,True,True,True,hit,2528,2,0,0.00035472,Crusoe,
57be49cd,google/gemma-4-31b-it,parasail,3,1,14,False,False,True,True,false_alarm,2528,2,0,0.00036281,Parasail,
2263f07e,google/gemma-4-31b-it,parasail,3,1,15,False,False,False,False,correct_rejection,2528,2,0,0.00037982,Parasail,
f7445bf9,google/gemma-4-31b-it,parasail,3,1,10,False,False,False,False,correct_rejection,2528,2,0,0.00037982,Parasail,
22873f12,google/gemma-4-31b-it,parasail,3,1,13,False,False,False,False,correct_rejection,2528,2,0,0.00037955,Parasail,
6d7efee4,google/gemma-4-31b-it,parasail,3,1,11,False,False,False,False,correct_rejection,2528,2,0,0.00036281,Parasail,
14ade3ba,google/gemma-4-31b-it,parasail,3,1,16,False,False,False,False,correct_rejection,2528,2,0,0.00037955,Parasail,
0acc048a,google/gemma-4-31b-it,parasail,3,1,17,False,False,False,False,correct_rejection,2528,2,0,0.00036281,Parasail,
c1cf3c01,google/gemma-4-31b-it,parasail,3,1,18,False,False,False,False,correct_rejection,2528,2,0,0.00036281,Parasail,
d0fa1ac7,google/gemma-4-31b-it,parasail,3,1,19,False,False,False,False,correct_rejection,2528,2,0,0.00036281,Parasail,
f0ddc690,google/gemma-4-31b-it,parasail,4,1,1,True,True,True,True,hit,2528,2,0,0.00037964,Parasail,
c389574e,google/gemma-4-31b-it,parasail,4,1,0,True,True,True,True,hit,2528,2,0,0.00037982,Parasail,
9ed546ec,google/gemma-4-31b-it,parasail,4,1,3,True,True,True,True,hit,2528,2,0,0.00037901,Parasail,
cab78920,google/gemma-4-31b-it,parasail,4,1,2,True,True,True,True,hit,2528,2,0,0.00037955,Parasail,
f0cf9e9a,google/gemma-4-31b-it,parasail,4,1,13,False,False,True,True,false_alarm,2528,2,0,0.00037982,Parasail,
4823af68,google/gemma-4-31b-it,parasail,4,1,16,False,False,False,False,correct_rejection,2528,2,0,0.00037964,Parasail,
7c83fc35,google/gemma-4-31b-it,parasail,4,1,15,False,False,True,True,false_alarm,2528,2,0,0.00037982,Parasail,
5a62a862,google/gemma-4-31b-it,parasail,4,1,11,False,False,False,False,correct_rejection,2528,2,0,0.00037982,Parasail,
c7e664e2,google/gemma-4-31b-it,parasail,4,1,12,False,False,False,False,correct_rejection,2528,2,0,0.00037982,Parasail,
1102b510,google/gemma-4-31b-it,parasail,4,1,17,False,False,False,False,correct_rejection,2528,2,0,0.00037982,Parasail,
c0837cdd,google/gemma-4-31b-it,parasail,4,1,18,False,False,False,False,correct_rejection,2528,2,0,0.00037982,Parasail,
7d1d26ab,google/gemma-4-31b-it,parasail,4,1,14,False,False,False,False,correct_rejection,2528,2,0,0.00036281,Parasail,
f311267f,google/gemma-4-31b-it,parasail,5,1,0,True,True,True,True,hit,2528,2,0,0.00037982,Parasail,
52fe6ede,google/gemma-4-31b-it,parasail,4,1,19,False,False,True,True,false_alarm,2528,2,0,0.00036281,Parasail,
910b8d29,google/gemma-4-31b-it,parasail,5,1,1,True,True,True,True,hit,2528,2,0,0.00036281,Parasail,
a149b490,google/gemma-4-31b-it,parasail,5,1,3,True,True,True,True,hit,2528,2,0,0.00036281,Parasail,
d8f30fb6,google/gemma-4-31b-it,parasail,5,1,2,True,True,True,True,hit,2528,2,0,0.00037955,Parasail,
5501066a,google/gemma-4-31b-it,parasail,5,1,8,True,True,False,False,miss,2528,2,0,0.00037955,Parasail,
2a6e9cec,google/gemma-4-31b-it,parasail,5,1,5,True,True,True,True,hit,2528,2,0,0.00037964,Parasail,
75febd16,google/gemma-4-31b-it,parasail,5,1,9,True,True,True,True,hit,2528,2,0,0.00037964,Parasail,
65b08c86,google/gemma-4-31b-it,parasail,5,1,13,False,False,False,False,correct_rejection,2528,2,0,0.00037982,Parasail,
865c9c58,google/gemma-4-31b-it,parasail,5,1,14,False,False,True,True,false_alarm,2528,2,0,0.00037982,Parasail,
974fb831,google/gemma-4-31b-it,parasail,5,1,15,False,False,False,False,correct_rejection,2528,2,0,0.00036281,Parasail,
9199ddd6,google/gemma-4-31b-it,parasail,5,1,16,False,False,False,False,correct_rejection,2528,2,0,0.00036281,Parasail,
4dc56ede,google/gemma-4-31b-it,parasail,5,1,17,False,False,False,False,correct_rejection,2528,2,0,0.00036281,Parasail,
d4b79bcf,google/gemma-4-31b-it,parasail,5,1,18,False,False,False,False,correct_rejection,2528,2,0,0.00036281,Parasail,
6749c58b,google/gemma-4-31b-it,parasail,5,1,19,False,False,False,False,correct_rejection,2528,2,0,0.00036281,Parasail,
cd278901,google/gemma-4-31b-it,parasail,5,1,7,True,True,True,True,hit,2528,2,0,0.00036281,Parasail,
8e4b0701,google/gemma-4-31b-it,parasail,5,1,4,True,True,True,True,hit,2528,2,0,0.00037964,Parasail,
d3848459,google/gemma-4-31b-it,parasail,5,1,6,True,True,True,True,hit,2528,2,0,0.00037964,Parasail,
cf781ebd,google/gemma-4-31b-it,together,3,1,4,True,True,False,False,miss,2528,2,0,0.00098786,Together,
cea95c98,google/gemma-4-31b-it,together,3,1,5,True,True,True,True,hit,2528,2,0,0.00098786,Together,
7b7b714b,google/gemma-4-31b-it,together,3,1,6,True,True,True,True,hit,2528,2,0,0.00098786,Together,
a170e3c6,google/gemma-4-31b-it,together,3,1,7,True,True,True,True,hit,2528,2,0,0.00098786,Together,
da7b5ec6,google/gemma-4-31b-it,together,3,1,8,True,True,True,True,hit,2528,2,0,0.00098786,Together,
878178fe,google/gemma-4-31b-it,together,3,1,9,True,True,True,True,hit,2528,2,0,0.00098786,Together,
31d4b419,google/gemma-4-31b-it,together,3,1,10,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
6e50a052,google/gemma-4-31b-it,together,3,1,12,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
70710ddd,google/gemma-4-31b-it,together,3,1,11,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
c29435ee,google/gemma-4-31b-it,together,3,1,13,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
8d685b69,google/gemma-4-31b-it,together,3,1,14,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
2c2f7a65,google/gemma-4-31b-it,together,3,1,15,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
c4c947d3,google/gemma-4-31b-it,together,3,1,16,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
240d12db,google/gemma-4-31b-it,together,3,1,18,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
c53ac61c,google/gemma-4-31b-it,together,3,1,17,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
34167020,google/gemma-4-31b-it,together,3,1,19,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
9d789c79,google/gemma-4-31b-it,together,4,1,10,False,False,True,True,false_alarm,2528,2,0,0.00098786,Together,
8e9efbd9,google/gemma-4-31b-it,together,4,1,17,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
e3df5da0,google/gemma-4-31b-it,together,4,1,16,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
42e6b25c,google/gemma-4-31b-it,together,5,1,0,True,True,True,True,hit,2528,2,0,0.00098786,Together,
b45a4cb0,google/gemma-4-31b-it,together,5,1,1,True,True,True,True,hit,2528,2,0,0.00098786,Together,
d96438a2,google/gemma-4-31b-it,together,5,1,2,True,True,True,True,hit,2528,2,0,0.00098786,Together,
a0c00c13,google/gemma-4-31b-it,together,5,1,3,True,True,True,True,hit,2528,2,0,0.00098786,Together,
98d67efc,google/gemma-4-31b-it,together,5,1,5,True,True,True,True,hit,2528,2,0,0.00098786,Together,
0c8a7d19,google/gemma-4-31b-it,together,5,1,4,True,True,True,True,hit,2528,2,0,0.00098786,Together,
3afeab45,google/gemma-4-31b-it,together,5,1,6,True,True,True,True,hit,2528,2,0,0.00098786,Together,
fee4c1f5,google/gemma-4-31b-it,together,5,1,7,True,True,True,True,hit,2528,2,0,0.00098786,Together,
e3447a70,google/gemma-4-31b-it,together,5,1,8,True,True,False,False,miss,2528,2,0,0.00098786,Together,
fa4343d3,google/gemma-4-31b-it,together,5,1,9,True,True,True,True,hit,2528,2,0,0.00098786,Together,
8ac2921a,google/gemma-4-31b-it,together,5,1,10,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
f6682369,google/gemma-4-31b-it,together,5,1,11,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
752cca34,google/gemma-4-31b-it,together,5,1,13,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
3a5462b0,google/gemma-4-31b-it,together,5,1,12,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
29d7d21a,google/gemma-4-31b-it,together,5,1,15,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
0aef807f,google/gemma-4-31b-it,together,5,1,14,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
96e026ed,google/gemma-4-31b-it,together,5,1,16,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
1c4303ca,google/gemma-4-31b-it,together,5,1,17,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
02d843ad,google/gemma-4-31b-it,together,5,1,19,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
f977d188,google/gemma-4-31b-it,modelrun,3,1,0,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
6e580a73,google/gemma-4-31b-it,modelrun,3,1,1,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
2c68f4e6,google/gemma-4-31b-it,modelrun,3,1,2,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
80eb761c,google/gemma-4-31b-it,modelrun,3,1,3,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
c1ad4932,google/gemma-4-31b-it,together,4,1,18,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
8f89042b,google/gemma-4-31b-it,together,4,1,19,False,False,True,True,false_alarm,2528,2,0,0.00098786,Together,
8a93be71,google/gemma-4-31b-it,modelrun,3,1,5,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
13dec63f,google/gemma-4-31b-it,modelrun,3,1,4,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
923d2ac0,google/gemma-4-31b-it,together,5,1,18,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
7b3e4422,google/gemma-4-31b-it,together,4,1,15,False,False,True,True,false_alarm,2528,2,0,0.00098786,Together,
7f594da8,google/gemma-4-31b-it,modelrun,3,1,6,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
3958a840,google/gemma-4-31b-it,modelrun,3,1,7,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
4d090cf3,google/gemma-4-31b-it,modelrun,3,1,9,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
662ed54c,google/gemma-4-31b-it,modelrun,3,1,8,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
e56becc0,google/gemma-4-31b-it,modelrun,3,1,11,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
ea50e036,google/gemma-4-31b-it,modelrun,3,1,10,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
85fa67d7,google/gemma-4-31b-it,modelrun,3,1,13,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
2e13c5fc,google/gemma-4-31b-it,modelrun,3,1,12,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
8222c136,google/gemma-4-31b-it,modelrun,3,1,17,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
3add0283,google/gemma-4-31b-it,modelrun,3,1,16,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
e59da20c,google/gemma-4-31b-it,modelrun,3,1,18,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
a43028d2,google/gemma-4-31b-it,modelrun,3,1,19,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
76dff1b5,google/gemma-4-31b-it,modelrun,4,1,4,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
40174e7c,google/gemma-4-31b-it,modelrun,4,1,5,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
eca20faa,google/gemma-4-31b-it,modelrun,4,1,6,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
91efd61f,google/gemma-4-31b-it,modelrun,4,1,7,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
e8c43ee8,google/gemma-4-31b-it,modelrun,5,1,1,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
2cd69c0f,google/gemma-4-31b-it,modelrun,5,1,2,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
4532d97a,google/gemma-4-31b-it,modelrun,5,1,3,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
6cb85e5f,google/gemma-4-31b-it,modelrun,5,1,19,False,False,True,True,false_alarm,2528,2,0,0.001898,ModelRun,
b2643755,google/gemma-4-31b-it,deepinfra-fp4,5,1,6,True,True,True,True,hit,2528,2,0,0.0002282,DeepInfra,
197e1453,google/gemma-4-31b-it,crusoe,4,1,12,False,False,False,False,correct_rejection,2528,2,0,0.00035472,Crusoe,
a52f088d,google/gemma-4-31b-it,crusoe,4,1,17,False,False,False,False,correct_rejection,2528,2,0,0.00035472,Crusoe,
4979c126,google/gemma-4-31b-it,crusoe,4,1,14,False,False,False,False,correct_rejection,2528,2,0,0.00035472,Crusoe,
2f112db1,google/gemma-4-31b-it,crusoe,4,1,19,False,False,True,True,false_alarm,2528,2,0,0.00035472,Crusoe,
6d60de2b,google/gemma-4-31b-it,crusoe,5,1,2,True,True,True,True,hit,2528,2,0,0.00035472,Crusoe,
38e0a3fd,google/gemma-4-31b-it,crusoe,5,1,4,True,True,True,True,hit,2528,2,0,0.00035472,Crusoe,
2822da4e,google/gemma-4-31b-it,crusoe,5,1,8,True,True,False,False,miss,2528,2,0,0.00035472,Crusoe,
659b53e1,google/gemma-4-31b-it,crusoe,5,1,10,False,False,False,False,correct_rejection,2528,2,0,0.00035472,Crusoe,
be784fc8,google/gemma-4-31b-it,crusoe,5,1,9,True,True,True,True,hit,2528,2,0,0.00035472,Crusoe,
20701935,google/gemma-4-31b-it,crusoe,5,1,11,False,False,False,False,correct_rejection,2528,2,0,0.00035472,Crusoe,
d2287319,google/gemma-4-31b-it,parasail,3,1,0,True,True,True,True,hit,2528,2,0,0.00037955,Parasail,
342b8025,google/gemma-4-31b-it,parasail,3,1,2,True,True,True,True,hit,2528,2,0,0.00037964,Parasail,
6e3ca05f,google/gemma-4-31b-it,parasail,3,1,3,True,True,True,True,hit,2528,2,0,0.00037955,Parasail,
4ccd2997,google/gemma-4-31b-it,parasail,3,1,5,True,True,True,True,hit,2528,2,0,0.00037955,Parasail,
78e42b2f,google/gemma-4-31b-it,parasail,3,1,7,True,True,False,False,miss,2528,2,0,0.00037982,Parasail,
c8e8539c,google/gemma-4-31b-it,parasail,3,1,1,True,True,True,True,hit,2528,2,0,0.00037964,Parasail,
ddf17542,google/gemma-4-31b-it,parasail,3,1,9,True,True,True,True,hit,2528,2,0,0.00037964,Parasail,
b5be276d,google/gemma-4-31b-it,parasail,4,1,4,True,True,True,True,hit,2528,2,0,0.00037982,Parasail,
d0863a87,google/gemma-4-31b-it,crusoe,5,1,19,False,False,False,False,correct_rejection,2528,2,0,0.00035472,Crusoe,
566c44a7,google/gemma-4-31b-it,parasail,3,1,12,False,False,False,False,correct_rejection,2528,2,0,0.00037982,Parasail,
16e761f5,google/gemma-4-31b-it,parasail,3,1,8,True,True,False,False,miss,2528,2,0,0.00037964,Parasail,
f8a12da0,google/gemma-4-31b-it,parasail,4,1,5,True,True,True,True,hit,2528,2,0,0.00036281,Parasail,
036594ce,google/gemma-4-31b-it,parasail,4,1,6,True,True,True,True,hit,2528,2,0,0.00037982,Parasail,
25fef215,google/gemma-4-31b-it,parasail,4,1,8,True,True,True,True,hit,2528,2,0,0.00037955,Parasail,
6415c833,google/gemma-4-31b-it,parasail,4,1,9,True,True,True,True,hit,2528,2,0,0.00036281,Parasail,
4823e9ad,google/gemma-4-31b-it,parasail,4,1,7,True,True,True,True,hit,2528,2,0,0.00036281,Parasail,
b446e14f,google/gemma-4-31b-it,parasail,3,1,4,True,True,False,False,miss,2528,2,0,0.00037964,Parasail,
38830740,google/gemma-4-31b-it,parasail,4,1,10,False,False,False,False,correct_rejection,2528,2,0,0.00037964,Parasail,
36160a1b,google/gemma-4-31b-it,parasail,5,1,12,False,False,False,False,correct_rejection,2528,2,0,0.00037964,Parasail,
5044f6c8,google/gemma-4-31b-it,parasail,5,1,11,False,False,False,False,correct_rejection,2528,2,0,0.00036281,Parasail,
b7544b77,google/gemma-4-31b-it,together,3,1,0,True,True,True,True,hit,2528,2,0,0.00098786,Together,
29031358,google/gemma-4-31b-it,together,4,1,0,True,True,True,True,hit,2528,2,0,0.00098786,Together,
2242c65c,google/gemma-4-31b-it,together,3,1,2,True,True,True,True,hit,2528,2,0,0.00098786,Together,
9baeba85,google/gemma-4-31b-it,together,4,1,1,True,True,True,True,hit,2528,2,0,0.00098786,Together,
8d5b6a81,google/gemma-4-31b-it,together,3,1,1,True,True,True,True,hit,2528,2,0,0.00098786,Together,
9b04d802,google/gemma-4-31b-it,together,3,1,3,True,True,True,True,hit,2528,2,0,0.00098786,Together,
bd914360,google/gemma-4-31b-it,together,4,1,2,True,True,True,True,hit,2528,2,0,0.00098786,Together,
72b21319,google/gemma-4-31b-it,together,4,1,5,True,True,False,False,miss,2528,2,0,0.00098786,Together,
917b7149,google/gemma-4-31b-it,together,4,1,3,True,True,True,True,hit,2528,2,0,0.00098786,Together,
5dad5f3f,google/gemma-4-31b-it,parasail,5,1,10,False,False,False,False,correct_rejection,2528,2,0,0.00037982,Parasail,
5af3244f,google/gemma-4-31b-it,together,4,1,6,True,True,True,True,hit,2528,2,0,0.00098786,Together,
31f07a31,google/gemma-4-31b-it,together,4,1,4,True,True,True,True,hit,2528,2,0,0.00098786,Together,
6bb8ad58,google/gemma-4-31b-it,together,4,1,7,True,True,True,True,hit,2528,2,0,0.00098786,Together,
a28105a7,google/gemma-4-31b-it,together,4,1,13,False,False,True,True,false_alarm,2528,2,0,0.00098786,Together,
88df29a0,google/gemma-4-31b-it,together,4,1,9,True,True,True,True,hit,2528,2,0,0.00098786,Together,
b862dc7b,google/gemma-4-31b-it,together,4,1,12,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
13b1df30,google/gemma-4-31b-it,modelrun,3,1,14,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
41517635,google/gemma-4-31b-it,together,4,1,11,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
2bdea4ce,google/gemma-4-31b-it,together,4,1,14,False,False,False,False,correct_rejection,2528,2,0,0.00098786,Together,
b0cab953,google/gemma-4-31b-it,together,4,1,8,True,True,True,True,hit,2528,2,0,0.00098786,Together,
8bd4a3d7,google/gemma-4-31b-it,modelrun,3,1,15,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
122ad4e7,google/gemma-4-31b-it,modelrun,4,1,3,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
b887876b,google/gemma-4-31b-it,modelrun,4,1,0,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
32ffca1b,google/gemma-4-31b-it,modelrun,4,1,1,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
99e69093,google/gemma-4-31b-it,modelrun,4,1,2,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
dd432173,google/gemma-4-31b-it,modelrun,4,1,8,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
6f418a45,google/gemma-4-31b-it,modelrun,4,1,9,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
65f6312d,google/gemma-4-31b-it,modelrun,4,1,12,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
4573056c,google/gemma-4-31b-it,modelrun,4,1,11,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
dc8f3e48,google/gemma-4-31b-it,modelrun,4,1,14,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
66fc1b3d,google/gemma-4-31b-it,modelrun,4,1,13,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
730738ad,google/gemma-4-31b-it,modelrun,4,1,10,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
a6e89d00,google/gemma-4-31b-it,modelrun,4,1,15,False,False,True,True,false_alarm,2528,2,0,0.001898,ModelRun,
aba7a936,google/gemma-4-31b-it,modelrun,5,1,0,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
9e7f0d98,google/gemma-4-31b-it,modelrun,5,1,4,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
7730ce1d,google/gemma-4-31b-it,modelrun,4,1,16,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
f5b42c8d,google/gemma-4-31b-it,modelrun,4,1,17,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
6b24e68c,google/gemma-4-31b-it,modelrun,4,1,18,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
d21fd3e8,google/gemma-4-31b-it,modelrun,4,1,19,False,False,True,True,false_alarm,2528,2,0,0.001898,ModelRun,
b2d2e03d,google/gemma-4-31b-it,modelrun,5,1,5,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
99b493aa,google/gemma-4-31b-it,modelrun,5,1,10,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
0a1c8956,google/gemma-4-31b-it,modelrun,5,1,7,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
8e61b39b,google/gemma-4-31b-it,modelrun,5,1,8,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
6de55bfc,google/gemma-4-31b-it,modelrun,5,1,6,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
0172852a,google/gemma-4-31b-it,modelrun,5,1,9,True,True,True,True,hit,2528,2,0,0.001898,ModelRun,
7f1ac0f9,google/gemma-4-31b-it,modelrun,5,1,11,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
62952512,google/gemma-4-31b-it,modelrun,5,1,12,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
52cd8a57,google/gemma-4-31b-it,modelrun,5,1,14,False,False,True,True,false_alarm,2528,2,0,0.001898,ModelRun,
46c1bc97,google/gemma-4-31b-it,modelrun,5,1,15,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
95239381,google/gemma-4-31b-it,modelrun,5,1,13,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
5b485b79,google/gemma-4-31b-it,modelrun,5,1,16,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
b980e95a,google/gemma-4-31b-it,modelrun,5,1,17,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
76fbc4c1,google/gemma-4-31b-it,modelrun,5,1,18,False,False,False,False,correct_rejection,2528,2,0,0.001898,ModelRun,
acc911db,google/gemma-4-31b-it,crusoe,5,1,6,True,True,True,True,hit,2528,2,0,0.00035472,Crusoe,
63b82ada,google/gemma-4-31b-it,crusoe,5,1,14,False,False,True,True,false_alarm,2528,2,0,0.00035472,Crusoe,
fb421239,google/gemma-4-31b-it,crusoe,5,1,15,False,False,False,False,correct_rejection,2528,2,0,0.00035472,Crusoe,
c3f61e6e,google/gemma-4-31b-it,crusoe,5,1,16,False,False,False,False,correct_rejection,2528,2,0,0.00035472,Crusoe,
af073514,google/gemma-4-31b-it,crusoe,5,1,18,False,False,False,False,correct_rejection,2528,2,0,0.00035472,Crusoe,
8aa81f9d,google/gemma-4-31b-it,parasail,3,1,6,True,True,True,True,hit,2528,2,0,0.00037982,Parasail,
d44fae4f,google/gemma-4-31b-it,crusoe,4,1,11,False,False,,,,,,,,,429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions
302be75d,google/gemma-4-31b-it,crusoe,4,1,13,False,False,,,,,,,,,429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions
1ed528fe,google/gemma-4-31b-it,crusoe,4,1,15,False,False,,,,,,,,,429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions
258e8db8,google/gemma-4-31b-it,crusoe,4,1,16,False,False,,,,,,,,,429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions
1a0cd6b5,google/gemma-4-31b-it,crusoe,4,1,18,False,False,,,,,,,,,429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions
43639c6e,google/gemma-4-31b-it,crusoe,5,1,0,True,True,,,,,,,,,429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions
d31e5b6a,google/gemma-4-31b-it,crusoe,5,1,1,True,True,,,,,,,,,429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions
35c9e3c1,google/gemma-4-31b-it,crusoe,5,1,3,True,True,,,,,,,,,429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions
e185bcd0,google/gemma-4-31b-it,crusoe,5,1,5,True,True,,,,,,,,,429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions
6403ec4a,google/gemma-4-31b-it,crusoe,5,1,7,True,True,,,,,,,,,429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions
b3853ae5,google/gemma-4-31b-it,crusoe,5,1,12,False,False,,,,,,,,,429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions
ad7c7caa,google/gemma-4-31b-it,crusoe,5,1,13,False,False,,,,,,,,,429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions
5c4b2522,google/gemma-4-31b-it,crusoe,5,1,17,False,False,,,,,,,,,429 Client Error: Too Many Requests for url: https://openrouter.ai/api/v1/chat/completions
